expert,dataset,category,k_shot,seed,support_set_id,metrics_path,num_predictions,num_success,num_failed,average_tool_calls,average_runtime_ms,abstention_rate
winclip,mvtec,bottle,4,0,mvtec_bottle_k4_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/bottle/k4/seed0/mvtec_bottle_k4_seed0/metrics.json,83,83,0,1.0,65.17149068426386,0.0
winclip,mvtec,bottle,4,1,mvtec_bottle_k4_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/bottle/k4/seed1/mvtec_bottle_k4_seed1/metrics.json,83,83,0,1.0,65.89630476748907,0.0
winclip,mvtec,bottle,4,2,mvtec_bottle_k4_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/bottle/k4/seed2/mvtec_bottle_k4_seed2/metrics.json,83,83,0,1.0,65.51760192736086,0.0
winclip,mvtec,bottle,4,3,mvtec_bottle_k4_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/bottle/k4/seed3/mvtec_bottle_k4_seed3/metrics.json,83,83,0,1.0,65.58339253028697,0.0
winclip,mvtec,bottle,4,4,mvtec_bottle_k4_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/bottle/k4/seed4/mvtec_bottle_k4_seed4/metrics.json,83,83,0,1.0,65.1874024202172,0.0
winclip,mvtec,bottle,8,0,mvtec_bottle_k8_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/bottle/k8/seed0/mvtec_bottle_k8_seed0/metrics.json,83,83,0,1.0,65.57313218735248,0.0
winclip,mvtec,bottle,8,1,mvtec_bottle_k8_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/bottle/k8/seed1/mvtec_bottle_k8_seed1/metrics.json,83,83,0,1.0,65.48917346566647,0.0
winclip,mvtec,bottle,8,2,mvtec_bottle_k8_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/bottle/k8/seed2/mvtec_bottle_k8_seed2/metrics.json,83,83,0,1.0,65.53956416873149,0.0
winclip,mvtec,bottle,8,3,mvtec_bottle_k8_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/bottle/k8/seed3/mvtec_bottle_k8_seed3/metrics.json,83,83,0,1.0,65.40230416737677,0.0
winclip,mvtec,bottle,8,4,mvtec_bottle_k8_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/bottle/k8/seed4/mvtec_bottle_k8_seed4/metrics.json,83,83,0,1.0,65.64770298813616,0.0
winclip,mvtec,cable,1,0,mvtec_cable_k1_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k1/seed0/mvtec_cable_k1_seed0/metrics.json,150,150,0,1.0,97.96421121805906,0.0
winclip,mvtec,cable,1,1,mvtec_cable_k1_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k1/seed1/mvtec_cable_k1_seed1/metrics.json,150,150,0,1.0,98.0230028834194,0.0
winclip,mvtec,cable,1,2,mvtec_cable_k1_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k1/seed2/mvtec_cable_k1_seed2/metrics.json,150,150,0,1.0,97.88497635551418,0.0
winclip,mvtec,cable,1,3,mvtec_cable_k1_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k1/seed3/mvtec_cable_k1_seed3/metrics.json,150,150,0,1.0,97.93028395390138,0.0
winclip,mvtec,cable,1,4,mvtec_cable_k1_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k1/seed4/mvtec_cable_k1_seed4/metrics.json,150,150,0,1.0,97.8785469965078,0.0
winclip,mvtec,cable,2,0,mvtec_cable_k2_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k2/seed0/mvtec_cable_k2_seed0/metrics.json,150,150,0,1.0,98.66433543075497,0.0
winclip,mvtec,cable,2,1,mvtec_cable_k2_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k2/seed1/mvtec_cable_k2_seed1/metrics.json,150,150,0,1.0,98.61134226977204,0.0
winclip,mvtec,cable,2,2,mvtec_cable_k2_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k2/seed2/mvtec_cable_k2_seed2/metrics.json,150,150,0,1.0,98.86609830117474,0.0
winclip,mvtec,cable,2,3,mvtec_cable_k2_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k2/seed3/mvtec_cable_k2_seed3/metrics.json,150,150,0,1.0,98.67573943609993,0.0
winclip,mvtec,cable,2,4,mvtec_cable_k2_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k2/seed4/mvtec_cable_k2_seed4/metrics.json,150,150,0,1.0,98.71064582529168,0.0
winclip,mvtec,cable,4,0,mvtec_cable_k4_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k4/seed0/mvtec_cable_k4_seed0/metrics.json,150,150,0,1.0,98.71614470457037,0.0
winclip,mvtec,cable,4,1,mvtec_cable_k4_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k4/seed1/mvtec_cable_k4_seed1/metrics.json,150,150,0,1.0,98.65729703800753,0.0
winclip,mvtec,cable,4,2,mvtec_cable_k4_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k4/seed2/mvtec_cable_k4_seed2/metrics.json,150,150,0,1.0,98.45482385562111,0.0
winclip,mvtec,cable,4,3,mvtec_cable_k4_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k4/seed3/mvtec_cable_k4_seed3/metrics.json,150,150,0,1.0,98.69426452942814,0.0
winclip,mvtec,cable,4,4,mvtec_cable_k4_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k4/seed4/mvtec_cable_k4_seed4/metrics.json,150,150,0,1.0,98.81737369578332,0.0
winclip,mvtec,cable,8,0,mvtec_cable_k8_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k8/seed0/mvtec_cable_k8_seed0/metrics.json,150,150,0,1.0,98.68507211096585,0.0
winclip,mvtec,cable,8,1,mvtec_cable_k8_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k8/seed1/mvtec_cable_k8_seed1/metrics.json,150,150,0,1.0,98.63376720187564,0.0
winclip,mvtec,cable,8,2,mvtec_cable_k8_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k8/seed2/mvtec_cable_k8_seed2/metrics.json,150,150,0,1.0,98.57872920809314,0.0
winclip,mvtec,cable,8,3,mvtec_cable_k8_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k8/seed3/mvtec_cable_k8_seed3/metrics.json,150,150,0,1.0,98.70404791164522,0.0
winclip,mvtec,cable,8,4,mvtec_cable_k8_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/cable/k8/seed4/mvtec_cable_k8_seed4/metrics.json,150,150,0,1.0,98.70240933339421,0.0
winclip,mvtec,capsule,1,0,mvtec_capsule_k1_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k1/seed0/mvtec_capsule_k1_seed0/metrics.json,132,132,0,1.0,93.55051173108883,0.0
winclip,mvtec,capsule,1,1,mvtec_capsule_k1_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k1/seed1/mvtec_capsule_k1_seed1/metrics.json,132,132,0,1.0,93.50316354274665,0.0
winclip,mvtec,capsule,1,2,mvtec_capsule_k1_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k1/seed2/mvtec_capsule_k1_seed2/metrics.json,132,132,0,1.0,95.36845456089146,0.0
winclip,mvtec,capsule,1,3,mvtec_capsule_k1_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k1/seed3/mvtec_capsule_k1_seed3/metrics.json,132,132,0,1.0,93.48232342568791,0.0
winclip,mvtec,capsule,1,4,mvtec_capsule_k1_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k1/seed4/mvtec_capsule_k1_seed4/metrics.json,132,132,0,1.0,93.71673577345175,0.0
winclip,mvtec,capsule,2,0,mvtec_capsule_k2_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k2/seed0/mvtec_capsule_k2_seed0/metrics.json,132,132,0,1.0,94.14809362197323,0.0
winclip,mvtec,capsule,2,1,mvtec_capsule_k2_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k2/seed1/mvtec_capsule_k2_seed1/metrics.json,132,132,0,1.0,94.08059131502259,0.0
winclip,mvtec,capsule,2,2,mvtec_capsule_k2_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k2/seed2/mvtec_capsule_k2_seed2/metrics.json,132,132,0,1.0,93.89105369336903,0.0
winclip,mvtec,capsule,2,3,mvtec_capsule_k2_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k2/seed3/mvtec_capsule_k2_seed3/metrics.json,132,132,0,1.0,94.34997988776585,0.0
winclip,mvtec,capsule,2,4,mvtec_capsule_k2_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k2/seed4/mvtec_capsule_k2_seed4/metrics.json,132,132,0,1.0,93.560341678588,0.0
winclip,mvtec,capsule,4,0,mvtec_capsule_k4_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k4/seed0/mvtec_capsule_k4_seed0/metrics.json,132,132,0,1.0,94.60874000356081,0.0
winclip,mvtec,capsule,4,1,mvtec_capsule_k4_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k4/seed1/mvtec_capsule_k4_seed1/metrics.json,132,132,0,1.0,93.87414305996516,0.0
winclip,mvtec,capsule,4,2,mvtec_capsule_k4_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k4/seed2/mvtec_capsule_k4_seed2/metrics.json,132,132,0,1.0,94.27182513172738,0.0
winclip,mvtec,capsule,4,3,mvtec_capsule_k4_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k4/seed3/mvtec_capsule_k4_seed3/metrics.json,132,132,0,1.0,93.99875910744551,0.0
winclip,mvtec,capsule,4,4,mvtec_capsule_k4_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k4/seed4/mvtec_capsule_k4_seed4/metrics.json,132,132,0,1.0,94.47037269692925,0.0
winclip,mvtec,capsule,8,0,mvtec_capsule_k8_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k8/seed0/mvtec_capsule_k8_seed0/metrics.json,132,132,0,1.0,93.83575815291172,0.0
winclip,mvtec,capsule,8,1,mvtec_capsule_k8_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k8/seed1/mvtec_capsule_k8_seed1/metrics.json,132,132,0,1.0,94.24955144464603,0.0
winclip,mvtec,capsule,8,2,mvtec_capsule_k8_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k8/seed2/mvtec_capsule_k8_seed2/metrics.json,132,132,0,1.0,93.92641112649333,0.0
winclip,mvtec,capsule,8,3,mvtec_capsule_k8_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k8/seed3/mvtec_capsule_k8_seed3/metrics.json,132,132,0,1.0,94.11606760466273,0.0
winclip,mvtec,capsule,8,4,mvtec_capsule_k8_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/capsule/k8/seed4/mvtec_capsule_k8_seed4/metrics.json,132,132,0,1.0,94.14254408065145,0.0
winclip,mvtec,carpet,1,0,mvtec_carpet_k1_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k1/seed0/mvtec_carpet_k1_seed0/metrics.json,117,117,0,1.0,93.8712222666806,0.0
winclip,mvtec,carpet,1,1,mvtec_carpet_k1_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k1/seed1/mvtec_carpet_k1_seed1/metrics.json,117,117,0,1.0,93.98973006934214,0.0
winclip,mvtec,carpet,1,2,mvtec_carpet_k1_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k1/seed2/mvtec_carpet_k1_seed2/metrics.json,117,117,0,1.0,93.98964809007052,0.0
winclip,mvtec,carpet,1,3,mvtec_carpet_k1_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k1/seed3/mvtec_carpet_k1_seed3/metrics.json,117,117,0,1.0,93.99982910348564,0.0
winclip,mvtec,carpet,1,4,mvtec_carpet_k1_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k1/seed4/mvtec_carpet_k1_seed4/metrics.json,117,117,0,1.0,93.94306884123347,0.0
winclip,mvtec,carpet,2,0,mvtec_carpet_k2_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k2/seed0/mvtec_carpet_k2_seed0/metrics.json,117,117,0,1.0,95.20638089539467,0.0
winclip,mvtec,carpet,2,1,mvtec_carpet_k2_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k2/seed1/mvtec_carpet_k2_seed1/metrics.json,117,117,0,1.0,94.99013800528219,0.0
winclip,mvtec,carpet,2,2,mvtec_carpet_k2_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k2/seed2/mvtec_carpet_k2_seed2/metrics.json,117,117,0,1.0,94.61467645755913,0.0
winclip,mvtec,carpet,2,3,mvtec_carpet_k2_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k2/seed3/mvtec_carpet_k2_seed3/metrics.json,117,117,0,1.0,94.88889035812588,0.0
winclip,mvtec,carpet,2,4,mvtec_carpet_k2_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k2/seed4/mvtec_carpet_k2_seed4/metrics.json,117,117,0,1.0,94.67999116839984,0.0
winclip,mvtec,carpet,4,0,mvtec_carpet_k4_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k4/seed0/mvtec_carpet_k4_seed0/metrics.json,117,117,0,1.0,94.69842430876776,0.0
winclip,mvtec,carpet,4,1,mvtec_carpet_k4_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k4/seed1/mvtec_carpet_k4_seed1/metrics.json,117,117,0,1.0,94.87337918064566,0.0
winclip,mvtec,carpet,4,2,mvtec_carpet_k4_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k4/seed2/mvtec_carpet_k4_seed2/metrics.json,117,117,0,1.0,94.59977587545688,0.0
winclip,mvtec,carpet,4,3,mvtec_carpet_k4_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k4/seed3/mvtec_carpet_k4_seed3/metrics.json,117,117,0,1.0,94.61602949712457,0.0
winclip,mvtec,carpet,4,4,mvtec_carpet_k4_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k4/seed4/mvtec_carpet_k4_seed4/metrics.json,117,117,0,1.0,94.61936725773172,0.0
winclip,mvtec,carpet,8,0,mvtec_carpet_k8_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k8/seed0/mvtec_carpet_k8_seed0/metrics.json,117,117,0,1.0,94.40272635756395,0.0
winclip,mvtec,carpet,8,1,mvtec_carpet_k8_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k8/seed1/mvtec_carpet_k8_seed1/metrics.json,117,117,0,1.0,94.47370926077421,0.0
winclip,mvtec,carpet,8,2,mvtec_carpet_k8_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k8/seed2/mvtec_carpet_k8_seed2/metrics.json,117,117,0,1.0,94.42409976389514,0.0
winclip,mvtec,carpet,8,3,mvtec_carpet_k8_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k8/seed3/mvtec_carpet_k8_seed3/metrics.json,117,117,0,1.0,94.50742655879476,0.0
winclip,mvtec,carpet,8,4,mvtec_carpet_k8_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/carpet/k8/seed4/mvtec_carpet_k8_seed4/metrics.json,117,117,0,1.0,94.52793505102491,0.0
winclip,mvtec,grid,1,0,mvtec_grid_k1_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k1/seed0/mvtec_grid_k1_seed0/metrics.json,78,78,0,1.0,52.97629203116043,0.0
winclip,mvtec,grid,1,1,mvtec_grid_k1_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k1/seed1/mvtec_grid_k1_seed1/metrics.json,78,78,0,1.0,52.98381347883827,0.0
winclip,mvtec,grid,1,2,mvtec_grid_k1_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k1/seed2/mvtec_grid_k1_seed2/metrics.json,78,78,0,1.0,53.11243170096228,0.0
winclip,mvtec,grid,1,3,mvtec_grid_k1_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k1/seed3/mvtec_grid_k1_seed3/metrics.json,78,78,0,1.0,52.94988384673324,0.0
winclip,mvtec,grid,1,4,mvtec_grid_k1_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k1/seed4/mvtec_grid_k1_seed4/metrics.json,78,78,0,1.0,52.91876612672917,0.0
winclip,mvtec,grid,2,0,mvtec_grid_k2_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k2/seed0/mvtec_grid_k2_seed0/metrics.json,78,78,0,1.0,53.44930164462242,0.0
winclip,mvtec,grid,2,1,mvtec_grid_k2_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k2/seed1/mvtec_grid_k2_seed1/metrics.json,78,78,0,1.0,53.578081857174254,0.0
winclip,mvtec,grid,2,2,mvtec_grid_k2_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k2/seed2/mvtec_grid_k2_seed2/metrics.json,78,78,0,1.0,53.52256821396832,0.0
winclip,mvtec,grid,2,3,mvtec_grid_k2_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k2/seed3/mvtec_grid_k2_seed3/metrics.json,78,78,0,1.0,53.14779707726139,0.0
winclip,mvtec,grid,2,4,mvtec_grid_k2_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k2/seed4/mvtec_grid_k2_seed4/metrics.json,78,78,0,1.0,53.67333694056679,0.0
winclip,mvtec,grid,4,0,mvtec_grid_k4_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k4/seed0/mvtec_grid_k4_seed0/metrics.json,78,78,0,1.0,53.507529693142246,0.0
winclip,mvtec,grid,4,1,mvtec_grid_k4_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k4/seed1/mvtec_grid_k4_seed1/metrics.json,78,78,0,1.0,53.5087768206349,0.0
winclip,mvtec,grid,4,2,mvtec_grid_k4_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k4/seed2/mvtec_grid_k4_seed2/metrics.json,78,78,0,1.0,53.487965925178756,0.0
winclip,mvtec,grid,4,3,mvtec_grid_k4_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k4/seed3/mvtec_grid_k4_seed3/metrics.json,78,78,0,1.0,53.69776265564351,0.0
winclip,mvtec,grid,4,4,mvtec_grid_k4_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k4/seed4/mvtec_grid_k4_seed4/metrics.json,78,78,0,1.0,53.62883285852149,0.0
winclip,mvtec,grid,8,0,mvtec_grid_k8_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k8/seed0/mvtec_grid_k8_seed0/metrics.json,78,78,0,1.0,53.25314415266546,0.0
winclip,mvtec,grid,8,1,mvtec_grid_k8_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k8/seed1/mvtec_grid_k8_seed1/metrics.json,78,78,0,1.0,53.504469432832245,0.0
winclip,mvtec,grid,8,2,mvtec_grid_k8_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k8/seed2/mvtec_grid_k8_seed2/metrics.json,78,78,0,1.0,53.50956912839021,0.0
winclip,mvtec,grid,8,3,mvtec_grid_k8_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k8/seed3/mvtec_grid_k8_seed3/metrics.json,78,78,0,1.0,53.454034163270336,0.0
winclip,mvtec,grid,8,4,mvtec_grid_k8_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/grid/k8/seed4/mvtec_grid_k8_seed4/metrics.json,78,78,0,1.0,53.559362057011384,0.0
winclip,mvtec,hazelnut,1,0,mvtec_hazelnut_k1_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k1/seed0/mvtec_hazelnut_k1_seed0/metrics.json,110,110,0,1.0,94.5056815049611,0.0
winclip,mvtec,hazelnut,1,1,mvtec_hazelnut_k1_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k1/seed1/mvtec_hazelnut_k1_seed1/metrics.json,110,110,0,1.0,94.54659738006409,0.0
winclip,mvtec,hazelnut,1,2,mvtec_hazelnut_k1_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k1/seed2/mvtec_hazelnut_k1_seed2/metrics.json,110,110,0,1.0,94.45680036230691,0.0
winclip,mvtec,hazelnut,1,3,mvtec_hazelnut_k1_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k1/seed3/mvtec_hazelnut_k1_seed3/metrics.json,110,110,0,1.0,94.58360484250906,0.0
winclip,mvtec,hazelnut,1,4,mvtec_hazelnut_k1_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k1/seed4/mvtec_hazelnut_k1_seed4/metrics.json,110,110,0,1.0,94.75694734984162,0.0
winclip,mvtec,hazelnut,2,0,mvtec_hazelnut_k2_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k2/seed0/mvtec_hazelnut_k2_seed0/metrics.json,110,110,0,1.0,95.47521808840843,0.0
winclip,mvtec,hazelnut,2,1,mvtec_hazelnut_k2_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k2/seed1/mvtec_hazelnut_k2_seed1/metrics.json,110,110,0,1.0,95.31437990213321,0.0
winclip,mvtec,hazelnut,2,2,mvtec_hazelnut_k2_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k2/seed2/mvtec_hazelnut_k2_seed2/metrics.json,110,110,0,1.0,95.0784581088969,0.0
winclip,mvtec,hazelnut,2,3,mvtec_hazelnut_k2_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k2/seed3/mvtec_hazelnut_k2_seed3/metrics.json,110,110,0,1.0,95.54278223605996,0.0
winclip,mvtec,hazelnut,2,4,mvtec_hazelnut_k2_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k2/seed4/mvtec_hazelnut_k2_seed4/metrics.json,110,110,0,1.0,95.22045876576819,0.0
winclip,mvtec,hazelnut,4,0,mvtec_hazelnut_k4_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k4/seed0/mvtec_hazelnut_k4_seed0/metrics.json,110,110,0,1.0,95.17176604025404,0.0
winclip,mvtec,hazelnut,4,1,mvtec_hazelnut_k4_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k4/seed1/mvtec_hazelnut_k4_seed1/metrics.json,110,110,0,1.0,95.22253214064139,0.0
winclip,mvtec,hazelnut,4,2,mvtec_hazelnut_k4_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k4/seed2/mvtec_hazelnut_k4_seed2/metrics.json,110,110,0,1.0,95.06976477992298,0.0
winclip,mvtec,hazelnut,4,3,mvtec_hazelnut_k4_seed3,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k4/seed3/mvtec_hazelnut_k4_seed3/metrics.json,110,110,0,1.0,95.23971908387135,0.0
winclip,mvtec,hazelnut,4,4,mvtec_hazelnut_k4_seed4,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k4/seed4/mvtec_hazelnut_k4_seed4/metrics.json,110,110,0,1.0,95.2973365963606,0.0
winclip,mvtec,hazelnut,8,0,mvtec_hazelnut_k8_seed0,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k8/seed0/mvtec_hazelnut_k8_seed0/metrics.json,110,110,0,1.0,95.24936347099191,0.0
winclip,mvtec,hazelnut,8,1,mvtec_hazelnut_k8_seed1,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k8/seed1/mvtec_hazelnut_k8_seed1/metrics.json,110,110,0,1.0,95.77810254307802,0.0
winclip,mvtec,hazelnut,8,2,mvtec_hazelnut_k8_seed2,outputs/stage2/winclip_mvtec_grid/winclip/mvtec/hazelnut/k8/seed2/mvtec_hazelnut_k8_seed2/metrics.json,110,110,0,1.0,95.2393759814599,0.0
