image_id,label,mask_path,defect_type
mvtec_edbe4a5df7dd29a3,0,,good
mvtec_fcdce3ad604be94b,0,,good
mvtec_548fdaf12a050bd2,0,,good
mvtec_202eca441978535a,0,,good
mvtec_657c72eb5f88e13a,0,,good
mvtec_b4743627ca2fe370,0,,good
mvtec_8b7593ba611edf82,0,,good
mvtec_b3b74a94fdd878e2,0,,good
mvtec_6046442fc1baf8a9,0,,good
mvtec_c2b2b3c5048bc453,0,,good
mvtec_c0a687e1efdda242,0,,good
mvtec_c412cacc2c4064b7,0,,good
mvtec_63e2ac347f419d17,0,,good
mvtec_7ada5b9e0852827a,0,,good
mvtec_81248a6f89b17286,0,,good
mvtec_6f190b5990041d1a,0,,good
mvtec_250492b6fdbfccc3,0,,good
mvtec_eac030bb3f69ad84,0,,good
mvtec_62b0a6969c97ed92,0,,good
mvtec_9a68de0e54ef76c6,0,,good
mvtec_a19dab63b6f9d4de,0,,good
mvtec_5a91f90023650fdb,0,,good
mvtec_cc8f970a3f46963e,0,,good
mvtec_fee3fa4cb09f205f,0,,good
mvtec_e65dc2e8e375bea9,0,,good
mvtec_98efbe0a0a181a53,0,,good
mvtec_fa11c354c15f26bc,0,,good
mvtec_8ed68a7ee845b3e1,0,,good
mvtec_fb6ac463563dd6d5,0,,good
mvtec_b15f56a6df14ae94,0,,good
mvtec_3cdb63c3ea7884d7,0,,good
mvtec_96bf89a3972c369d,0,,good
mvtec_00dbe18f58e68e69,0,,good
mvtec_3cb992cfc00951eb,0,,good
mvtec_ca23740733a0bc70,0,,good
mvtec_421bfde6ac913aa7,0,,good
mvtec_6cf3c616ee659db8,0,,good
mvtec_a4979c1a9794748c,0,,good
mvtec_d05e59e34ce745ac,0,,good
mvtec_48503463facfb17c,0,,good
mvtec_83af846e00c52da8,0,,good
mvtec_0e6477f9014c61cc,0,,good
mvtec_c30350e9e2d14044,0,,good
mvtec_50a8e6f0c87befa8,0,,good
mvtec_ae04a196e3a4f7a7,0,,good
mvtec_bd67c724ceb83816,0,,good
mvtec_31035285236ce86c,0,,good
mvtec_d24b39f1737b33a1,0,,good
mvtec_987803965a4acf2a,0,,good
mvtec_50c26c9a03a22c85,0,,good
mvtec_c09523c0979605f3,0,,good
mvtec_741a24bb78b160e8,0,,good
mvtec_d545528d7e270399,0,,good
mvtec_0b7e9e1f3eb611dc,0,,good
mvtec_ab4255e8909c8c75,0,,good
mvtec_195cb4f3b64d2cbd,0,,good
mvtec_6a2d00ce1fad0d3b,0,,good
mvtec_058774c509f93702,0,,good
mvtec_e1758270b545fd31,0,,good
mvtec_4610afdd9e51f356,0,,good
mvtec_df02e6b9e271e534,0,,good
mvtec_74010ac476f3e16c,0,,good
mvtec_81ff2e2b735807d1,0,,good
mvtec_c6b849f27357464b,0,,good
mvtec_befe7bef33c13a35,0,,good
mvtec_a019b57e082aeec0,0,,good
mvtec_75e3acfb1b7e8686,0,,good
mvtec_023e6f46684d52c9,0,,good
mvtec_93e9057ad99956f9,0,,good
mvtec_94c4d7c115a1eaa2,0,,good
mvtec_0a0e937d9eafd240,0,,good
mvtec_71991a8d32f0268e,0,,good
mvtec_d31dccdfd3a5ff14,0,,good
mvtec_c288ffb15c65d12f,0,,good
mvtec_9d05a4cc71866001,0,,good
mvtec_1ba47d3344c454cb,0,,good
mvtec_f04ca25101152f9c,0,,good
mvtec_1d27379b706a0fcb,0,,good
mvtec_7d968b263ccd9dd7,0,,good
mvtec_3ca65d19bb1e8c8d,0,,good
mvtec_98f62f6bdd16cfaf,0,,good
mvtec_e7aa3e46db5fe4d6,0,,good
mvtec_4ae3e78dabe98ad2,0,,good
mvtec_08a39fd09f8e21e4,0,,good
mvtec_72879e630a841e07,0,,good
mvtec_bcb3bfee43e1d1fa,0,,good
mvtec_275cc24713154d6c,0,,good
mvtec_bd09316744137c94,0,,good
mvtec_c2ebe16132008bd7,0,,good
mvtec_967e4f23759a4183,0,,good
mvtec_5a8f649a45173c88,0,,good
mvtec_0695453c6187caf5,0,,good
mvtec_a9ce8aaf829a66c6,0,,good
mvtec_9e8b4ae5cec5a42c,0,,good
mvtec_3455d2fd5ddb93ac,0,,good
mvtec_f3ebc8ba44539bce,0,,good
mvtec_0639da56b9944d56,0,,good
mvtec_68e802c28ece984c,0,,good
mvtec_e2b7e1a8350c042b,0,,good
mvtec_772be13abfdb32cb,0,,good
mvtec_f530da7967830bb6,0,,good
mvtec_e86a7fe02d135ff3,0,,good
mvtec_ca61fdef532dcf7e,0,,good
mvtec_8a7cdaee4b8916ab,0,,good
mvtec_17f9a8e8e4670729,0,,good
mvtec_f249e2eaedc846b7,0,,good
mvtec_ac2afb37a781eae9,0,,good
mvtec_68ab978301f71f28,0,,good
mvtec_48259b4c03d44748,0,,good
mvtec_dae0dca4cfba6244,0,,good
mvtec_7243a1d3ff702a50,0,,good
mvtec_9374259b95865df9,0,,good
mvtec_91d15e149c2dc482,0,,good
mvtec_657d5dd67ed5554b,0,,good
mvtec_14417a5059d4dbe1,0,,good
mvtec_32cc7be36d61114c,0,,good
mvtec_a5778ba37bbdcd72,0,,good
mvtec_ebe4df066f526993,0,,good
mvtec_36005a3d51cdd019,0,,good
mvtec_4805014ad519f44a,0,,good
mvtec_83fa2b6334d34d8f,0,,good
mvtec_2abc5ae8f7d3774e,0,,good
mvtec_6971cbd2c36256f0,0,,good
mvtec_de4e87f2c4ecd384,0,,good
mvtec_daefd07377171a3a,0,,good
mvtec_9cf8c7ba146039bb,0,,good
mvtec_5846716d13c854ab,0,,good
mvtec_9a8a3ac522d8f5a4,0,,good
mvtec_30550db9dc36c356,0,,good
mvtec_80031535480c306a,0,,good
mvtec_ee7a08996a6f7e69,0,,good
mvtec_c79a79c0efe73681,0,,good
mvtec_abeed8a61cc803c5,0,,good
mvtec_560a9a61b3d74658,0,,good
mvtec_e4c826f85988e078,0,,good
mvtec_6a2cf91b15e5a25a,0,,good
mvtec_6d51f8817ba7e07f,0,,good
mvtec_db442fd89ce9768a,0,,good
mvtec_ee48ce927ab6f628,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/000_mask.png,broken_large
mvtec_919c4fa185377d94,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/001_mask.png,broken_large
mvtec_c4c1073e2ea7be7c,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/002_mask.png,broken_large
mvtec_112b2139a5015945,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/003_mask.png,broken_large
mvtec_6b8f5e1c8a221beb,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/004_mask.png,broken_large
mvtec_679bd9a165e524ee,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/005_mask.png,broken_large
mvtec_893ad6b351ba8178,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/006_mask.png,broken_large
mvtec_6300a4bbd10b4551,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/007_mask.png,broken_large
mvtec_d00e67b72c3cb1fb,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/008_mask.png,broken_large
mvtec_1c9a482dc06ec6eb,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/009_mask.png,broken_large
mvtec_a1218d21610603ce,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/010_mask.png,broken_large
mvtec_6af2310eac5ad9d4,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/011_mask.png,broken_large
mvtec_b002fc5dc3c50a8d,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/012_mask.png,broken_large
mvtec_37e7e67e419d1add,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/013_mask.png,broken_large
mvtec_f0751b278a87987f,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/014_mask.png,broken_large
mvtec_3d1a5daedf76f5b6,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/015_mask.png,broken_large
mvtec_e0f39e3929700dfa,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/016_mask.png,broken_large
mvtec_dc1d0c4dba2ee993,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/017_mask.png,broken_large
mvtec_f6a5a12abc76dcbe,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/018_mask.png,broken_large
mvtec_53be397996be73f3,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_large/019_mask.png,broken_large
mvtec_b34ad8fe98a40661,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/000_mask.png,broken_small
mvtec_1ffaafa813357c85,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/001_mask.png,broken_small
mvtec_b6102a98bb881bde,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/002_mask.png,broken_small
mvtec_3bd51a59c854cc38,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/003_mask.png,broken_small
mvtec_4b121990fe309803,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/004_mask.png,broken_small
mvtec_59524535f6633083,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/005_mask.png,broken_small
mvtec_42f52dda7e883612,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/006_mask.png,broken_small
mvtec_102ca004d932396c,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/007_mask.png,broken_small
mvtec_a91742996a5ec065,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/008_mask.png,broken_small
mvtec_6b99feedd46e7b83,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/009_mask.png,broken_small
mvtec_cf3d15853b34d8a5,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/010_mask.png,broken_small
mvtec_a924099f10e75e47,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/011_mask.png,broken_small
mvtec_4069df46255d97b2,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/012_mask.png,broken_small
mvtec_925fbb3128d3ffe6,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/013_mask.png,broken_small
mvtec_628d52118eef649a,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/014_mask.png,broken_small
mvtec_79938e5e4c880f10,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/015_mask.png,broken_small
mvtec_a69d34f024898430,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/016_mask.png,broken_small
mvtec_fa0c4a1833afd79d,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/017_mask.png,broken_small
mvtec_78721f6e0f254b2f,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/018_mask.png,broken_small
mvtec_f71cf3fe02c80245,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/019_mask.png,broken_small
mvtec_a4f1d0ddf6eb93e1,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/020_mask.png,broken_small
mvtec_56ca02f5dc6cfb73,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/broken_small/021_mask.png,broken_small
mvtec_edf8bdaef97cb3d9,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/000_mask.png,contamination
mvtec_8bdbbfe204a151de,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/001_mask.png,contamination
mvtec_31288f20ee1ba7d3,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/002_mask.png,contamination
mvtec_3b216c6fa1dec587,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/003_mask.png,contamination
mvtec_035c7e4a2127db90,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/004_mask.png,contamination
mvtec_9855aeac3addc1d9,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/005_mask.png,contamination
mvtec_58ec94d4e4e93d14,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/006_mask.png,contamination
mvtec_4541c959f195ecff,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/007_mask.png,contamination
mvtec_7afe79a80979ee68,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/008_mask.png,contamination
mvtec_3d95fc7a76e0f6a9,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/009_mask.png,contamination
mvtec_0f6d4ac23dcc1d8e,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/010_mask.png,contamination
mvtec_a6e2013bc99772ed,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/011_mask.png,contamination
mvtec_9e9fb45293810b57,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/012_mask.png,contamination
mvtec_0fb39787a39c2452,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/013_mask.png,contamination
mvtec_69f9d236df5f6f9e,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/014_mask.png,contamination
mvtec_5ad22446de847450,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/015_mask.png,contamination
mvtec_a91cea28ddcf2732,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/016_mask.png,contamination
mvtec_0d5a168e76809c0e,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/017_mask.png,contamination
mvtec_619f8c4e55b5b2fa,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/018_mask.png,contamination
mvtec_b5177df717a5f2e6,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/019_mask.png,contamination
mvtec_973d9b3c83f277a7,1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/bottle/ground_truth/contamination/020_mask.png,contamination
mvtec_f9f34199da525013,0,,good
mvtec_7d968171d0bace6a,0,,good
mvtec_f3c2e61c6c7ff3ce,0,,good
mvtec_e5aa8936f716525f,0,,good
mvtec_aa134284bcf5258b,0,,good
mvtec_8225dab76f5ee144,0,,good
mvtec_d4b7193136a54220,0,,good
mvtec_a166a0a483b49724,0,,good
mvtec_2e133287b5815657,0,,good
mvtec_f4f5f8765b8f39cd,0,,good
mvtec_9505de0b6927eac1,0,,good
mvtec_fb8dbb3c32141a31,0,,good
mvtec_4a833919795262a5,0,,good
mvtec_5de633f8f5784653,0,,good
mvtec_0aa153361ddb55a7,0,,good
mvtec_65588525090c5b82,0,,good
mvtec_49b15c1c89ffa186,0,,good
mvtec_dc8c7cc150b15370,0,,good
mvtec_7ec704214c28ebc5,0,,good
mvtec_2d0b3392193e1e6f,0,,good
mvtec_24a115519a56dbcf,0,,good
mvtec_2848bd71400bd0b9,0,,good
mvtec_9f938d2d15b0e7d8,0,,good
mvtec_e3b4a4cefa209065,0,,good
mvtec_8adb76aa8b705d2c,0,,good
mvtec_012d3820fac8cef9,0,,good
mvtec_1fae1bfb9a11851e,0,,good
mvtec_8a0cbfdc42856eba,0,,good
mvtec_15e884a57e1ff7ef,0,,good
mvtec_c02abe1f0046ad1b,0,,good
mvtec_506e2a815443ef62,0,,good
mvtec_00ed813c405d3e4d,0,,good
mvtec_6f797bf1addaba73,0,,good
mvtec_c9bac995831a1cbb,0,,good
mvtec_b9da659596388bb1,0,,good
mvtec_a2939c9c77980b29,0,,good
mvtec_98bf831816c8ab6a,0,,good
mvtec_fc8e6b243a6f102f,0,,good
mvtec_6abf1896035481e5,0,,good
mvtec_d1038245a3719607,0,,good
mvtec_3018f3245c094f1d,0,,good
mvtec_0efd115479aa1fb1,0,,good
mvtec_415e4ac9c83e11ed,0,,good
mvtec_42bb1dca021e719f,0,,good
mvtec_77fa2b66d6cc41a2,0,,good
mvtec_4b23713ab8dcec81,0,,good
mvtec_ac67b64c757345fa,0,,good
mvtec_8cf286a9e5e2f9e2,0,,good
mvtec_14d8e871bbebb5db,0,,good
mvtec_501703a78d02ee51,0,,good
mvtec_32ebdff1dbf72b0e,0,,good
mvtec_704f71c4120ba250,0,,good
mvtec_98b73703e210c77f,0,,good
mvtec_8456471cade30a70,0,,good
mvtec_8945fe5d816f918f,0,,good
mvtec_37e6e40c7472ee39,0,,good
mvtec_2963e1314df2a31c,0,,good
mvtec_c215cda6db88f2a0,0,,good
mvtec_c15d648fbabebf6a,0,,good
mvtec_76dbb75a8272ede8,0,,good
mvtec_f1d7e034214986d3,0,,good
mvtec_0d52df4e11c3ac6d,0,,good
mvtec_d6f400bb87808e61,0,,good
mvtec_b4352d6bd6504c43,0,,good
mvtec_c92de73003165a2b,0,,good
mvtec_6a9cfb045d457e53,0,,good
mvtec_421a780e1cdd1a04,0,,good
mvtec_6f316ca448e150aa,0,,good
mvtec_2cfd7fa22e6de205,0,,good
mvtec_9611d73a32202a36,0,,good
mvtec_f6d32eb74bcc5bbf,0,,good
mvtec_f4762261b49bf4a5,0,,good
mvtec_5d5d0729158ebd57,0,,good
mvtec_c016866e1df924a6,0,,good
mvtec_73a583c2552f0086,0,,good
mvtec_d4b9a7939e3f44df,0,,good
mvtec_0b25526bd09b57f4,0,,good
mvtec_80d7b78559b0289e,0,,good
mvtec_8c1c9de0a8350ae5,0,,good
mvtec_8155f7f02eec53f7,0,,good
mvtec_95b886c05a0e3a88,0,,good
mvtec_ba031aabad1c21f5,0,,good
mvtec_9aafbd5573c4c542,0,,good
mvtec_8a55f97ea4756a3b,0,,good
mvtec_210dbcfef2c8e331,0,,good
mvtec_e8a63ac10221bf97,0,,good
mvtec_558413057299b90b,0,,good
mvtec_75c5ec9ce82ff61f,0,,good
mvtec_bc76800f1c9bdd1a,0,,good
mvtec_16dd2e89a6cfd5bb,0,,good
mvtec_da14d82f298be5dd,0,,good
mvtec_475dbcfe17eb1b2d,0,,good
mvtec_cd1db02fa08f4173,0,,good
mvtec_38bafa012415ac49,0,,good
mvtec_88c9cc7c92d4ac72,0,,good
mvtec_a2b09869efdc2cea,0,,good
mvtec_cf3fdf26f0925c66,0,,good
mvtec_8d117b1cacb473ae,0,,good
mvtec_7b46ee09a6df3b91,0,,good
mvtec_cecd9d0176f30f2b,0,,good
mvtec_b1d3dda777f34af5,0,,good
mvtec_b798a64db980986f,0,,good
mvtec_29659c52fec3b5e4,0,,good
mvtec_7816e5abcc25c334,0,,good
mvtec_3a33fe230c96aa15,0,,good
mvtec_d35e34fb29af8a75,0,,good
mvtec_8d60ea2d870021c5,0,,good
mvtec_9616e38d408d8ffa,0,,good
mvtec_825dccdbb1d5c1f2,0,,good
mvtec_f6723995a8b0440d,0,,good
mvtec_a714122cfb31fe0e,0,,good
mvtec_eb7f5102d127e623,0,,good
mvtec_f59ca25ae1e458cb,0,,good
mvtec_9d38d7120a6299af,0,,good
mvtec_e4b8252937b16153,0,,good
mvtec_6a36f1cf6823b2d3,0,,good
mvtec_3741d804bbba4913,0,,good
mvtec_645266df1a2fd5d7,0,,good
mvtec_d957e94e1318f7f4,0,,good
mvtec_df6fcfeaa9a5c76d,0,,good
mvtec_4acc804ff7b8581a,0,,good
mvtec_29dfd62be0f21702,0,,good
mvtec_07a74487bd98b697,0,,good
mvtec_061b07fa6261a1c5,0,,good
mvtec_d1c4ef9833e1348d,0,,good
mvtec_b37f117b39901641,0,,good
mvtec_32ee6a6f0b9638fc,0,,good
mvtec_cbcbba7b28c0b0e1,0,,good
mvtec_11272623bdf84acb,0,,good
mvtec_99f0710656f3dab7,0,,good
mvtec_35d20caf6d60fd7b,0,,good
mvtec_03b8cbf6d0bfb696,0,,good
mvtec_70df45f7552f8e3e,0,,good
mvtec_b8f95e8407d09937,0,,good
mvtec_936fd57469c1e517,0,,good
mvtec_cd59e2135e51257b,0,,good
mvtec_4a54c2983f8e65d2,0,,good
mvtec_37ab6704d3fc2cfe,0,,good
mvtec_a057d8b5bb9add15,0,,good
mvtec_efa652bdbeaa67a7,0,,good
mvtec_7ff6319586c9290f,0,,good
mvtec_309c80b6184257ea,0,,good
mvtec_15bfb071831f4f29,0,,good
mvtec_d61f7999496b635d,0,,good
mvtec_1c0ad0819b7fa95b,0,,good
mvtec_e6a42efb02f4d72e,0,,good
mvtec_255f97b1b5b00bac,0,,good
mvtec_f4e9afc931a9297f,0,,good
mvtec_854190d210add545,0,,good
mvtec_99f1bd16547abe26,0,,good
mvtec_470c9d0c23dd4dfc,0,,good
mvtec_39aab394e8d44a5a,0,,good
mvtec_412a8f0bcd03f3ed,0,,good
mvtec_8d89c2eb22886bae,0,,good
mvtec_0f34c13406a04648,0,,good
mvtec_59d16381e02dca60,0,,good
mvtec_8d6f8145d4e7dd0d,0,,good
mvtec_f2b4794206298997,0,,good
mvtec_44c440f6f8e141c6,0,,good
mvtec_95d624f111032e8e,0,,good
mvtec_56916177447d5cfe,0,,good
mvtec_032c5fd37f1462f6,0,,good
mvtec_edc47d12376d9207,0,,good
mvtec_6001d576faa9193a,0,,good
mvtec_9c2ea725321363e9,0,,good
mvtec_29a3df1a5160cd26,0,,good
mvtec_46e2022cbbc35b3f,0,,good
mvtec_f83c86655f08df75,0,,good
mvtec_dcf3e9119e108473,0,,good
mvtec_965e6a7b319c4589,0,,good
mvtec_7e8dd091a6085e36,0,,good
mvtec_7e4ff97922bb1ab6,0,,good
mvtec_9c306f3289f1f25d,0,,good
mvtec_61e600b4b518ffe3,0,,good
mvtec_2da5553d3df9d828,0,,good
mvtec_f691b1eb7c437084,0,,good
mvtec_e344c602e389c58b,0,,good
mvtec_8ffa26444a4443f4,0,,good
mvtec_f461a7770fec4ef7,0,,good
mvtec_2a8bdf4c4965da22,0,,good
mvtec_3428b13e4894677c,0,,good
mvtec_7d95a374596f6437,0,,good
mvtec_b1cb9cb82941e9c4,0,,good
mvtec_38c7bdfff9ea8d5a,0,,good
mvtec_e3cfb9729bab4ee2,0,,good
mvtec_88d045f5319eeeb9,0,,good
mvtec_b43893b0b33558e5,0,,good
mvtec_870eb69f6f6b7845,0,,good
mvtec_c35b54bdce196726,0,,good
mvtec_c0e7e9ac8a6eb168,0,,good
mvtec_10e0c5fa7615a5b4,0,,good
mvtec_43688536d20bbb99,0,,good
mvtec_cf9840d575ca7811,0,,good
mvtec_d64b32cf2904a4c4,0,,good
mvtec_5744776b844ccdc5,0,,good
