support_set_id,dataset,category,k_shot,seed,support_rank,image_id,image_path
visa_chewinggum_k4_seed2,visa,chewinggum,4,2,2,visa_266689eee316cb2f,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/063.JPG
visa_chewinggum_k4_seed2,visa,chewinggum,4,2,3,visa_17330b1396558ac7,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/032.JPG
visa_chewinggum_k4_seed2,visa,chewinggum,4,2,4,visa_8373cbfb4726a71e,/data/gauss/ldh/myDatasets/VisA/chewinggum/Data/Images/Normal/033.JPG
visa_fryum_k4_seed2,visa,fryum,4,2,1,visa_22d7146f8760cb2b,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/278.JPG
visa_fryum_k4_seed2,visa,fryum,4,2,2,visa_c0d2903bfcbac12b,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/462.JPG
visa_fryum_k4_seed2,visa,fryum,4,2,3,visa_c9584d53ff33fd67,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/288.JPG
visa_fryum_k4_seed2,visa,fryum,4,2,4,visa_554c40912ff7cf5b,/data/gauss/ldh/myDatasets/VisA/fryum/Data/Images/Normal/173.JPG
visa_macaroni1_k4_seed2,visa,macaroni1,4,2,1,visa_1f69557a0c259059,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0029.JPG
visa_macaroni1_k4_seed2,visa,macaroni1,4,2,2,visa_e5ceabc4d3291c45,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0329.JPG
visa_macaroni1_k4_seed2,visa,macaroni1,4,2,3,visa_b406ea3ba86f49f3,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0989.JPG
visa_macaroni1_k4_seed2,visa,macaroni1,4,2,4,visa_404256f963202362,/data/gauss/ldh/myDatasets/VisA/macaroni1/Data/Images/Normal/0734.JPG
visa_macaroni2_k4_seed2,visa,macaroni2,4,2,1,visa_cc5cde861afe7959,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0194.JPG
visa_macaroni2_k4_seed2,visa,macaroni2,4,2,2,visa_2df11580f190549c,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0216.JPG
visa_macaroni2_k4_seed2,visa,macaroni2,4,2,3,visa_34c732fc36c1c215,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0033.JPG
visa_macaroni2_k4_seed2,visa,macaroni2,4,2,4,visa_24af093754ed9eea,/data/gauss/ldh/myDatasets/VisA/macaroni2/Data/Images/Normal/0666.JPG
visa_pcb1_k4_seed2,visa,pcb1,4,2,1,visa_3bbe06ce44f3d93d,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0204.JPG
visa_pcb1_k4_seed2,visa,pcb1,4,2,2,visa_d9c112f4bd7b09ab,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0801.JPG
visa_pcb1_k4_seed2,visa,pcb1,4,2,3,visa_3cefc347d707abba,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0799.JPG
visa_pcb1_k4_seed2,visa,pcb1,4,2,4,visa_b8600ec17d0701c0,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0707.JPG
visa_pcb2_k4_seed2,visa,pcb2,4,2,1,visa_b39b11d54497bb0b,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0047.JPG
visa_pcb2_k4_seed2,visa,pcb2,4,2,2,visa_b327b1ab82622d7e,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0398.JPG
visa_pcb2_k4_seed2,visa,pcb2,4,2,3,visa_0d0b268357ee3c31,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0866.JPG
visa_pcb2_k4_seed2,visa,pcb2,4,2,4,visa_ddc6f0397af283f8,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0448.JPG
visa_pcb3_k4_seed2,visa,pcb3,4,2,1,visa_3c4ed663caf4e125,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0986.JPG
visa_pcb3_k4_seed2,visa,pcb3,4,2,2,visa_0a78c2a88169c130,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0040.JPG
visa_pcb3_k4_seed2,visa,pcb3,4,2,3,visa_bf5f11b4543663eb,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0897.JPG
visa_pcb3_k4_seed2,visa,pcb3,4,2,4,visa_2e5a928896fd90a7,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0203.JPG
visa_pcb4_k4_seed2,visa,pcb4,4,2,1,visa_603ab73d0306dc97,/data/gauss/ldh/myDatasets/VisA/pcb4/Data/Images/Normal/0310.JPG
visa_pcb4_k4_seed2,visa,pcb4,4,2,2,visa_7f3b266e82284e80,/data/gauss/ldh/myDatasets/VisA/pcb4/Data/Images/Normal/0307.JPG
visa_pcb4_k4_seed2,visa,pcb4,4,2,3,visa_5d0f8c7275c70865,/data/gauss/ldh/myDatasets/VisA/pcb4/Data/Images/Normal/0551.JPG
visa_pcb4_k4_seed2,visa,pcb4,4,2,4,visa_fe8717551cfa6915,/data/gauss/ldh/myDatasets/VisA/pcb4/Data/Images/Normal/0826.JPG
visa_pipe_fryum_k4_seed2,visa,pipe_fryum,4,2,1,visa_0b2be003e52c4eb5,/data/gauss/ldh/myDatasets/VisA/pipe_fryum/Data/Images/Normal/177.JPG
visa_pipe_fryum_k4_seed2,visa,pipe_fryum,4,2,2,visa_c363cd0179528a68,/data/gauss/ldh/myDatasets/VisA/pipe_fryum/Data/Images/Normal/336.JPG
visa_pipe_fryum_k4_seed2,visa,pipe_fryum,4,2,3,visa_6e3a88b15fbf0b81,/data/gauss/ldh/myDatasets/VisA/pipe_fryum/Data/Images/Normal/153.JPG
visa_pipe_fryum_k4_seed2,visa,pipe_fryum,4,2,4,visa_024a229ab2278f38,/data/gauss/ldh/myDatasets/VisA/pipe_fryum/Data/Images/Normal/235.JPG
