support_set_id,dataset,category,k_shot,seed,support_rank,image_id,image_path
visa_pcb1_k4_seed1,visa,pcb1,4,1,4,visa_e059e64829049d91,/data/gauss/ldh/myDatasets/VisA/pcb1/Data/Images/Normal/0295.JPG
visa_pcb2_k4_seed1,visa,pcb2,4,1,1,visa_8842aea8a6622908,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0151.JPG
visa_pcb2_k4_seed1,visa,pcb2,4,1,2,visa_55c1dd8f1d08dc2c,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0522.JPG
visa_pcb2_k4_seed1,visa,pcb2,4,1,3,visa_a941f51aa1404db6,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0738.JPG
visa_pcb2_k4_seed1,visa,pcb2,4,1,4,visa_1a311c9359b71b76,/data/gauss/ldh/myDatasets/VisA/pcb2/Data/Images/Normal/0090.JPG
visa_pcb3_k4_seed1,visa,pcb3,4,1,1,visa_4ddbfc60f4e9f929,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0728.JPG
visa_pcb3_k4_seed1,visa,pcb3,4,1,2,visa_935290f7980efbd4,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0713.JPG
visa_pcb3_k4_seed1,visa,pcb3,4,1,3,visa_f9575474dd6bf2ce,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0235.JPG
visa_pcb3_k4_seed1,visa,pcb3,4,1,4,visa_c32e26a4e2224516,/data/gauss/ldh/myDatasets/VisA/pcb3/Data/Images/Normal/0356.JPG
visa_pcb4_k4_seed1,visa,pcb4,4,1,1,visa_ba320de174d91ccf,/data/gauss/ldh/myDatasets/VisA/pcb4/Data/Images/Normal/0766.JPG
visa_pcb4_k4_seed1,visa,pcb4,4,1,2,visa_c4662e9d4daecc4d,/data/gauss/ldh/myDatasets/VisA/pcb4/Data/Images/Normal/0114.JPG
visa_pcb4_k4_seed1,visa,pcb4,4,1,3,visa_1765511dc1ef6b2e,/data/gauss/ldh/myDatasets/VisA/pcb4/Data/Images/Normal/0550.JPG
visa_pcb4_k4_seed1,visa,pcb4,4,1,4,visa_ef6208c866a484f6,/data/gauss/ldh/myDatasets/VisA/pcb4/Data/Images/Normal/0353.JPG
visa_pipe_fryum_k4_seed1,visa,pipe_fryum,4,1,1,visa_0ba96c7a1b549f44,/data/gauss/ldh/myDatasets/VisA/pipe_fryum/Data/Images/Normal/251.JPG
visa_pipe_fryum_k4_seed1,visa,pipe_fryum,4,1,2,visa_36f49648e43328e2,/data/gauss/ldh/myDatasets/VisA/pipe_fryum/Data/Images/Normal/383.JPG
visa_pipe_fryum_k4_seed1,visa,pipe_fryum,4,1,3,visa_285100aacca5f75d,/data/gauss/ldh/myDatasets/VisA/pipe_fryum/Data/Images/Normal/095.JPG
visa_pipe_fryum_k4_seed1,visa,pipe_fryum,4,1,4,visa_c98a190f26b3f52a,/data/gauss/ldh/myDatasets/VisA/pipe_fryum/Data/Images/Normal/252.JPG
