support_set_id,dataset,category,k_shot,seed,support_rank,image_id,image_path
mvtec_cable_k8_seed2,mvtec,cable,8,2,7,mvtec_bc76800f1c9bdd1a,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/088.png
mvtec_cable_k8_seed2,mvtec,cable,8,2,8,mvtec_d64b32cf2904a4c4,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/cable/train/good/193.png
mvtec_capsule_k8_seed2,mvtec,capsule,8,2,1,mvtec_4b19ff5f0f50c574,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/065.png
mvtec_capsule_k8_seed2,mvtec,capsule,8,2,2,mvtec_0d8b01a5ebe40bd8,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/151.png
mvtec_capsule_k8_seed2,mvtec,capsule,8,2,3,mvtec_967dd5d613d854ef,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/048.png
mvtec_capsule_k8_seed2,mvtec,capsule,8,2,4,mvtec_224f3a9a01226b0c,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/168.png
mvtec_capsule_k8_seed2,mvtec,capsule,8,2,5,mvtec_1556deabc2ce4bd7,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/079.png
mvtec_capsule_k8_seed2,mvtec,capsule,8,2,6,mvtec_d0e77a66ac1773d8,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/045.png
mvtec_capsule_k8_seed2,mvtec,capsule,8,2,7,mvtec_b7bf35972b3bbe3f,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/091.png
mvtec_capsule_k8_seed2,mvtec,capsule,8,2,8,mvtec_f4d5d3ed1cd2c4e5,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/capsule/train/good/207.png
mvtec_carpet_k8_seed2,mvtec,carpet,8,2,1,mvtec_f87b4001d6a2f77b,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/209.png
mvtec_carpet_k8_seed2,mvtec,carpet,8,2,2,mvtec_1ee39d01773721f8,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/104.png
mvtec_carpet_k8_seed2,mvtec,carpet,8,2,3,mvtec_833645f19e6482e4,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/229.png
mvtec_carpet_k8_seed2,mvtec,carpet,8,2,4,mvtec_c3bec96c8f7310d2,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/140.png
mvtec_carpet_k8_seed2,mvtec,carpet,8,2,5,mvtec_ce27a72aec476e32,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/040.png
mvtec_carpet_k8_seed2,mvtec,carpet,8,2,6,mvtec_6c7c386e9229ac9d,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/205.png
mvtec_carpet_k8_seed2,mvtec,carpet,8,2,7,mvtec_37121f9afe3325b6,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/186.png
mvtec_carpet_k8_seed2,mvtec,carpet,8,2,8,mvtec_6e33145707ef6be3,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/carpet/train/good/256.png
mvtec_grid_k8_seed2,mvtec,grid,8,2,1,mvtec_909d7a90bc662264,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/150.png
mvtec_grid_k8_seed2,mvtec,grid,8,2,2,mvtec_db3b796ea1f44b80,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/180.png
mvtec_grid_k8_seed2,mvtec,grid,8,2,3,mvtec_d5a33ad42b9bd2db,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/044.png
mvtec_grid_k8_seed2,mvtec,grid,8,2,4,mvtec_a557a95d06f80541,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/192.png
mvtec_grid_k8_seed2,mvtec,grid,8,2,5,mvtec_ee9a94f028f7f0e9,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/168.png
mvtec_grid_k8_seed2,mvtec,grid,8,2,6,mvtec_df913c1cfe94f829,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/159.png
mvtec_grid_k8_seed2,mvtec,grid,8,2,7,mvtec_b391ff7799b1cde1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/188.png
mvtec_grid_k8_seed2,mvtec,grid,8,2,8,mvtec_d66582e3810b4578,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/grid/train/good/194.png
mvtec_hazelnut_k8_seed2,mvtec,hazelnut,8,2,1,mvtec_1b45cc2f80520c2d,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/022.png
mvtec_hazelnut_k8_seed2,mvtec,hazelnut,8,2,2,mvtec_ed296da3444acf13,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/074.png
mvtec_hazelnut_k8_seed2,mvtec,hazelnut,8,2,3,mvtec_0db75c1eb2eb2cbd,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/008.png
mvtec_hazelnut_k8_seed2,mvtec,hazelnut,8,2,4,mvtec_6f4e149be5ec689e,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/135.png
mvtec_hazelnut_k8_seed2,mvtec,hazelnut,8,2,5,mvtec_f6c7ad2217720300,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/336.png
mvtec_hazelnut_k8_seed2,mvtec,hazelnut,8,2,6,mvtec_502e48785577585a,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/192.png
mvtec_hazelnut_k8_seed2,mvtec,hazelnut,8,2,7,mvtec_3adf38d505504add,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/139.png
mvtec_hazelnut_k8_seed2,mvtec,hazelnut,8,2,8,mvtec_5fd28c074af1d149,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/hazelnut/train/good/131.png
mvtec_leather_k8_seed2,mvtec,leather,8,2,1,mvtec_e8d30b5c02fd3dbd,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/022.png
mvtec_leather_k8_seed2,mvtec,leather,8,2,2,mvtec_492f93d1c671ec42,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/235.png
mvtec_leather_k8_seed2,mvtec,leather,8,2,3,mvtec_4ea89721b99bb0b2,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/181.png
mvtec_leather_k8_seed2,mvtec,leather,8,2,4,mvtec_47057b7b757102b0,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/075.png
mvtec_leather_k8_seed2,mvtec,leather,8,2,5,mvtec_6efd728245900bf5,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/225.png
mvtec_leather_k8_seed2,mvtec,leather,8,2,6,mvtec_b01ca2ebfc4272ac,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/201.png
mvtec_leather_k8_seed2,mvtec,leather,8,2,7,mvtec_433be295cc4ff1ff,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/063.png
mvtec_leather_k8_seed2,mvtec,leather,8,2,8,mvtec_0493bd02c926c33d,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/leather/train/good/180.png
mvtec_metal_nut_k8_seed2,mvtec,metal_nut,8,2,1,mvtec_e2b515757a0b6899,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/076.png
mvtec_metal_nut_k8_seed2,mvtec,metal_nut,8,2,2,mvtec_878d4b3c3bcd6a03,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/120.png
mvtec_metal_nut_k8_seed2,mvtec,metal_nut,8,2,3,mvtec_fabe7dea78144e54,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/135.png
mvtec_metal_nut_k8_seed2,mvtec,metal_nut,8,2,4,mvtec_96912facaa693b4a,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/072.png
mvtec_metal_nut_k8_seed2,mvtec,metal_nut,8,2,5,mvtec_6295f4b84d7b14c5,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/216.png
mvtec_metal_nut_k8_seed2,mvtec,metal_nut,8,2,6,mvtec_48d33ad5d166b0e9,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/205.png
mvtec_metal_nut_k8_seed2,mvtec,metal_nut,8,2,7,mvtec_d1496a872939b8a4,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/011.png
mvtec_metal_nut_k8_seed2,mvtec,metal_nut,8,2,8,mvtec_41d235ec19117eb6,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/metal_nut/train/good/051.png
mvtec_pill_k8_seed2,mvtec,pill,8,2,1,mvtec_f06474cc82f63b3a,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/248.png
mvtec_pill_k8_seed2,mvtec,pill,8,2,2,mvtec_447479b3db632421,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/176.png
mvtec_pill_k8_seed2,mvtec,pill,8,2,3,mvtec_61f8d0e8f0fd3581,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/214.png
mvtec_pill_k8_seed2,mvtec,pill,8,2,4,mvtec_95b020bcaa588ecc,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/061.png
mvtec_pill_k8_seed2,mvtec,pill,8,2,5,mvtec_b49aaf9d0b901810,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/190.png
mvtec_pill_k8_seed2,mvtec,pill,8,2,6,mvtec_bdf24732e55bd9c0,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/149.png
mvtec_pill_k8_seed2,mvtec,pill,8,2,7,mvtec_f225f4763f1c604d,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/006.png
mvtec_pill_k8_seed2,mvtec,pill,8,2,8,mvtec_a1fb064274395de1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/pill/train/good/065.png
mvtec_screw_k8_seed2,mvtec,screw,8,2,1,mvtec_045ebdfb0332e7c9,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/150.png
mvtec_screw_k8_seed2,mvtec,screw,8,2,2,mvtec_0de57f2175ccb8a9,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/021.png
mvtec_screw_k8_seed2,mvtec,screw,8,2,3,mvtec_984cb3842455bfee,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/087.png
mvtec_screw_k8_seed2,mvtec,screw,8,2,4,mvtec_0efcadb774202397,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/265.png
mvtec_screw_k8_seed2,mvtec,screw,8,2,5,mvtec_0873169a854fc4c7,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/174.png
mvtec_screw_k8_seed2,mvtec,screw,8,2,6,mvtec_03f0559607693013,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/153.png
mvtec_screw_k8_seed2,mvtec,screw,8,2,7,mvtec_8f478f5de29ba272,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/227.png
mvtec_screw_k8_seed2,mvtec,screw,8,2,8,mvtec_c905d98965f6324e,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/screw/train/good/134.png
mvtec_tile_k8_seed2,mvtec,tile,8,2,1,mvtec_2c0b2c083d222bd0,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/tile/train/good/071.png
mvtec_tile_k8_seed2,mvtec,tile,8,2,2,mvtec_5f9a3726233ca96d,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/tile/train/good/051.png
mvtec_tile_k8_seed2,mvtec,tile,8,2,3,mvtec_e4df714d650ac525,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/tile/train/good/086.png
mvtec_tile_k8_seed2,mvtec,tile,8,2,4,mvtec_d1a4c8db044a5fd9,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/tile/train/good/067.png
mvtec_tile_k8_seed2,mvtec,tile,8,2,5,mvtec_f3f52188e1bfe024,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/tile/train/good/103.png
mvtec_tile_k8_seed2,mvtec,tile,8,2,6,mvtec_4c76be487526c7d1,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/tile/train/good/000.png
mvtec_tile_k8_seed2,mvtec,tile,8,2,7,mvtec_5ea10d8ffe2623f3,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/tile/train/good/065.png
mvtec_tile_k8_seed2,mvtec,tile,8,2,8,mvtec_341cef527916448e,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/tile/train/good/165.png
mvtec_toothbrush_k8_seed2,mvtec,toothbrush,8,2,1,mvtec_3c91018753d00572,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/toothbrush/train/good/059.png
mvtec_toothbrush_k8_seed2,mvtec,toothbrush,8,2,2,mvtec_876d79cde2d610de,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/toothbrush/train/good/001.png
mvtec_toothbrush_k8_seed2,mvtec,toothbrush,8,2,3,mvtec_9f376523eb1c09f9,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/toothbrush/train/good/044.png
mvtec_toothbrush_k8_seed2,mvtec,toothbrush,8,2,4,mvtec_d9f5901cd17679d8,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/toothbrush/train/good/018.png
mvtec_toothbrush_k8_seed2,mvtec,toothbrush,8,2,5,mvtec_ff1758f6278e7292,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/toothbrush/train/good/025.png
mvtec_toothbrush_k8_seed2,mvtec,toothbrush,8,2,6,mvtec_149767819045cbf7,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/toothbrush/train/good/037.png
mvtec_toothbrush_k8_seed2,mvtec,toothbrush,8,2,7,mvtec_4a854dd8c1af7738,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/toothbrush/train/good/051.png
mvtec_toothbrush_k8_seed2,mvtec,toothbrush,8,2,8,mvtec_75f33f0476962734,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/toothbrush/train/good/014.png
mvtec_transistor_k8_seed2,mvtec,transistor,8,2,1,mvtec_74d981fc1b74ff53,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/transistor/train/good/182.png
mvtec_transistor_k8_seed2,mvtec,transistor,8,2,2,mvtec_280cd4845144d732,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/transistor/train/good/135.png
mvtec_transistor_k8_seed2,mvtec,transistor,8,2,3,mvtec_e5f3b63592e7dd3b,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/transistor/train/good/195.png
mvtec_transistor_k8_seed2,mvtec,transistor,8,2,4,mvtec_89f520fc0bf2fb31,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/transistor/train/good/036.png
mvtec_transistor_k8_seed2,mvtec,transistor,8,2,5,mvtec_633f3113293e4793,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/transistor/train/good/021.png
mvtec_transistor_k8_seed2,mvtec,transistor,8,2,6,mvtec_95c99b7d413004bd,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/transistor/train/good/077.png
mvtec_transistor_k8_seed2,mvtec,transistor,8,2,7,mvtec_c2d145a495a460e5,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/transistor/train/good/141.png
mvtec_transistor_k8_seed2,mvtec,transistor,8,2,8,mvtec_73d430d496c53f0b,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/transistor/train/good/053.png
mvtec_wood_k8_seed2,mvtec,wood,8,2,1,mvtec_fe8d98c28255bec0,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/wood/train/good/011.png
mvtec_wood_k8_seed2,mvtec,wood,8,2,2,mvtec_f9108afe85c6c6c9,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/wood/train/good/043.png
mvtec_wood_k8_seed2,mvtec,wood,8,2,3,mvtec_5d1d229b53ec8a0e,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/wood/train/good/074.png
mvtec_wood_k8_seed2,mvtec,wood,8,2,4,mvtec_e81e2a95ee0a3d65,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/wood/train/good/088.png
mvtec_wood_k8_seed2,mvtec,wood,8,2,5,mvtec_7c0fa9c545950f7e,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/wood/train/good/015.png
mvtec_wood_k8_seed2,mvtec,wood,8,2,6,mvtec_f4c2ab4b7fffe3c4,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/wood/train/good/179.png
mvtec_wood_k8_seed2,mvtec,wood,8,2,7,mvtec_4b02552d4bd0bdee,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/wood/train/good/076.png
mvtec_wood_k8_seed2,mvtec,wood,8,2,8,mvtec_f9a9ce7df8546160,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/wood/train/good/068.png
mvtec_zipper_k8_seed2,mvtec,zipper,8,2,1,mvtec_9d16d59bebf450e6,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/zipper/train/good/224.png
mvtec_zipper_k8_seed2,mvtec,zipper,8,2,2,mvtec_bdb04bb3e805b5f5,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/zipper/train/good/208.png
mvtec_zipper_k8_seed2,mvtec,zipper,8,2,3,mvtec_2961a10a9451ec2e,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/zipper/train/good/001.png
mvtec_zipper_k8_seed2,mvtec,zipper,8,2,4,mvtec_457cce84c27827fd,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/zipper/train/good/021.png
mvtec_zipper_k8_seed2,mvtec,zipper,8,2,5,mvtec_1c50bd36efe500d8,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/zipper/train/good/022.png
mvtec_zipper_k8_seed2,mvtec,zipper,8,2,6,mvtec_6663e035ed5a4386,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/zipper/train/good/133.png
mvtec_zipper_k8_seed2,mvtec,zipper,8,2,7,mvtec_4b74d2e760c5a694,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/zipper/train/good/135.png
mvtec_zipper_k8_seed2,mvtec,zipper,8,2,8,mvtec_73c03e572a505b7c,/data/gauss/ldh/myDatasets/mvtec_anomaly_detection/zipper/train/good/210.png
